tick_id,day,settlement_id,resident_id,sensory_cue,cue_source_room,memory_key,relationship_before_reload,relationship_after_reload,remembered_object,recalled_after_reload,behavior_change_after_reload,sensory_memory_visible,private_memory_not_dumped
848,48,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
850,48,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
851,48,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
852,48,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
854,48,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
855,48,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
856,48,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
858,48,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
860,48,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
862,48,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
864,49,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
865,49,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
866,49,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
868,49,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
869,49,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
870,49,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
872,49,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
874,49,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
876,49,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
878,49,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
880,49,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
881,49,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
882,50,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
884,50,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
885,50,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
886,50,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
888,50,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
889,50,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
890,50,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
892,50,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
894,50,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
896,50,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
898,50,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
899,50,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
900,51,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
902,51,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
903,51,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
904,51,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
906,51,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
908,51,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
910,51,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
912,51,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
914,51,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
915,51,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
916,51,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
918,52,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
919,52,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
920,52,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
922,52,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
923,52,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
924,52,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
926,52,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
928,52,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
930,52,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
932,52,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
933,52,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
934,52,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
935,52,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
936,53,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
937,53,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
938,53,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
940,53,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
942,53,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
944,53,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
946,53,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
948,53,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
949,53,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
950,53,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
952,53,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
953,53,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
954,54,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
956,54,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
957,54,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
958,54,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
960,54,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
962,54,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
964,54,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
966,54,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
967,54,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
968,54,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
969,54,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
970,54,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
972,55,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
974,55,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
976,55,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
978,55,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
980,55,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
982,55,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
983,55,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
984,55,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
