tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
279,19,9,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v24 valid=True,import rejected,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.92,ssrm_v31_route_state_riverbend_roofward,v31-475225,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
280,19,10,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v30 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510030,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
281,19,11,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v23 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-397633,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
282,19,12,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v31 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502125,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
283,19,13,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v29 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-424677,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
284,19,14,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v29 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527003,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
285,20,0,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v30 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510455,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
286,20,1,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v24 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-398278,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
287,20,2,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v31 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502678,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
288,20,3,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v29 valid=True,export ready,fen track vs market plank route: branch_a_direct,split cargo: active,Ivo: I remember you chose fen track for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-425224,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
289,20,4,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v30 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_central_repair_ring,v31-576799,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
290,20,5,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v24 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-455098,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
291,20,6,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v30 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-532098,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
292,20,7,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v24 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-418219,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
293,20,8,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v32 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-524805,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
294,20,9,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v30 valid=True,import accepted,fen track vs market plank route: branch_a_direct,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-424360,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
295,20,10,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v30 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-554570,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
296,20,11,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v24 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-455608,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
297,20,12,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v31 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-532713,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
298,20,13,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v24 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-398652,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
299,20,14,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v33 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503263,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
300,21,0,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v31 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-541952,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
