tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,loop_step,avatar_action,task_state_before,task_state_after,local_state_key,local_state_mutated,loop_advanced,resident_visible,private_workspace_sealed,no_llm_call
646,36,session-006,glass_harbor,Oren,f949aa8fd3,relight public lamp,recover_failed_work,click:recover_failed_work:lamp_pier,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-006,True,True,True,True,True
647,36,session-006,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,drop_tool,click:drop_tool:ash_path,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-006,True,True,True,True,True
648,37,session-007,orchid_engine,Dax,8d36ca6708,tend orchid lamp,execute_task,click:execute_task:engine_ring,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
649,37,session-007,moss_ward,Tala,690cd7241e,raise warm-cup shelf,recover_failed_work,click:recover_failed_work:blanket_room,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-007,True,True,True,True,True
650,37,session-007,glass_harbor,Nia,24a6670b6c,relight public lamp,drop_tool,click:drop_tool:fog_rail,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
651,37,session-007,cinder_garden,Pax,9dfff354ca,sort ember fruit,relationship_phrase,click:relationship_phrase:seed_shelf,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
652,37,session-007,lichen_bridge,Rin,48fc2b7680,mark signal bell,save_session,click:save_session:signal_post,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
653,37,session-007,orchid_engine,Eli,86759406ca,stabilize steam kettle,path_to_site,click:path_to_site:orchid_bay,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
654,37,session-007,moss_ward,Ari,da0f22a6f5,drain rain path,pickup_tool,click:pickup_tool:rain_gate,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-007,True,True,True,True,True
655,37,session-007,glass_harbor,Oren,9f03b2f23d,mend fog net,execute_task,click:execute_task:net_room,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
656,37,session-007,cinder_garden,Vale,58b08d67ce,cool ash path,recover_failed_work,click:recover_failed_work:shade_tent,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
657,37,session-007,lichen_bridge,Sol,6a6945c048,repair meal ledger,drop_tool,click:drop_tool:rope_bridge,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
658,37,session-007,orchid_engine,Bea,1a39418cc8,listen to valve pulse,relationship_phrase,click:relationship_phrase:gear_wash,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
659,37,session-007,moss_ward,Fay,cbe617b6af,patch blanket loom,save_session,click:save_session:root_alcove,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-007,True,True,True,True,True
660,37,session-007,glass_harbor,Puck,19e61c2da4,seal fog catcher,path_to_site,click:path_to_site:lamp_pier,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
661,37,session-007,cinder_garden,Wren,b1df32837e,repair seed calendar,pickup_tool,click:pickup_tool:ash_path,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
662,37,session-007,lichen_bridge,Kio,0c14394478,test rope bridge,execute_task,click:execute_task:meal_room,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
663,37,session-007,orchid_engine,Cai,80ecb7dbcd,clean gear wash,recover_failed_work,click:recover_failed_work:engine_ring,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
664,37,session-007,moss_ward,Milo,4f19e26857,copy root ledger,drop_tool,click:drop_tool:blanket_room,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-007,True,True,True,True,True
665,37,session-007,glass_harbor,Sera,ee1d01c438,mark crossing rope,relationship_phrase,click:relationship_phrase:fog_rail,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
666,38,session-007,lichen_bridge,Sol,85cb036eb5,test rope bridge,recover_failed_work,click:recover_failed_work:signal_post,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
667,38,session-007,orchid_engine,Bea,3935fa5efe,clean gear wash,drop_tool,click:drop_tool:orchid_bay,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
668,38,session-007,moss_ward,Fay,6a7b5adb25,copy root ledger,relationship_phrase,click:relationship_phrase:rain_gate,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-007,True,True,True,True,True
669,38,session-007,glass_harbor,Puck,c10ea1470a,mark crossing rope,save_session,click:save_session:net_room,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
670,38,session-007,cinder_garden,Wren,81aa359945,shade seed rows,path_to_site,click:path_to_site:shade_tent,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
671,38,session-007,lichen_bridge,Kio,ebef679159,weave spare rope,pickup_tool,click:pickup_tool:rope_bridge,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
672,38,session-007,orchid_engine,Cai,2fe151eb17,tend orchid lamp,execute_task,click:execute_task:gear_wash,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
673,38,session-007,moss_ward,Milo,b03af16c10,raise warm-cup shelf,recover_failed_work,click:recover_failed_work:root_alcove,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-007,True,True,True,True,True
674,38,session-007,glass_harbor,Sera,768a4d2ad8,relight public lamp,drop_tool,click:drop_tool:lamp_pier,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
675,38,session-007,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,relationship_phrase,click:relationship_phrase:ash_path,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
676,38,session-007,lichen_bridge,Luma,450c18baea,mark signal bell,save_session,click:save_session:meal_room,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
677,38,session-007,orchid_engine,Dax,363676d602,stabilize steam kettle,path_to_site,click:path_to_site:engine_ring,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
678,38,session-007,moss_ward,Tala,572744cec7,drain rain path,pickup_tool,click:pickup_tool:blanket_room,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-007,True,True,True,True,True
679,38,session-007,glass_harbor,Nia,2c46e6f05e,mend fog net,execute_task,click:execute_task:fog_rail,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
680,38,session-007,cinder_garden,Pax,1e5830ef22,cool ash path,recover_failed_work,click:recover_failed_work:seed_shelf,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
681,38,session-007,lichen_bridge,Rin,9611f49c07,repair meal ledger,drop_tool,click:drop_tool:signal_post,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
682,38,session-007,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,relationship_phrase,click:relationship_phrase:orchid_bay,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
683,38,session-007,moss_ward,Ari,2378d81ec8,patch blanket loom,save_session,click:save_session:rain_gate,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-007,True,True,True,True,True
684,39,session-007,cinder_garden,Juno,f754fc777c,cool ash path,drop_tool,click:drop_tool:shade_tent,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
685,39,session-007,lichen_bridge,Luma,7017cc792d,repair meal ledger,relationship_phrase,click:relationship_phrase:rope_bridge,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
686,39,session-007,orchid_engine,Dax,947f5c8b39,listen to valve pulse,save_session,click:save_session:gear_wash,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
687,39,session-007,moss_ward,Tala,f91d6085d8,patch blanket loom,path_to_site,click:path_to_site:root_alcove,queued,at-site-or-closer,ssrm.v55.moss_ward.session-007,True,True,True,True,True
688,39,session-007,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,pickup_tool,click:pickup_tool:lamp_pier,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
689,39,session-007,cinder_garden,Pax,2ac4db2919,repair seed calendar,execute_task,click:execute_task:ash_path,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
690,39,session-007,lichen_bridge,Rin,b522b59c7e,test rope bridge,recover_failed_work,click:recover_failed_work:meal_room,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
691,39,session-007,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,drop_tool,click:drop_tool:engine_ring,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
692,39,session-007,moss_ward,Ari,acb2c21249,copy root ledger,relationship_phrase,click:relationship_phrase:blanket_room,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-007,True,True,True,True,True
693,39,session-007,glass_harbor,Oren,65ab173ea1,mark crossing rope,save_session,click:save_session:fog_rail,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
694,39,session-007,cinder_garden,Vale,7525471538,shade seed rows,path_to_site,click:path_to_site:seed_shelf,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
695,39,session-007,lichen_bridge,Sol,032f2286f3,weave spare rope,pickup_tool,click:pickup_tool:signal_post,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
696,39,session-007,orchid_engine,Bea,a0d3597080,tend orchid lamp,execute_task,click:execute_task:orchid_bay,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
697,39,session-007,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,recover_failed_work,click:recover_failed_work:rain_gate,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-007,True,True,True,True,True
698,39,session-007,glass_harbor,Puck,d99abac1ce,relight public lamp,drop_tool,click:drop_tool:net_room,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
699,39,session-007,cinder_garden,Wren,efccb1106a,sort ember fruit,relationship_phrase,click:relationship_phrase:shade_tent,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
700,39,session-007,lichen_bridge,Kio,096f63fbc9,mark signal bell,save_session,click:save_session:rope_bridge,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
701,39,session-007,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,path_to_site,click:path_to_site:gear_wash,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
702,40,session-007,glass_harbor,Oren,f949aa8fd3,relight public lamp,relationship_phrase,click:relationship_phrase:lamp_pier,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
703,40,session-007,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,save_session,click:save_session:ash_path,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
704,40,session-007,lichen_bridge,Sol,910495b9ec,mark signal bell,path_to_site,click:path_to_site:meal_room,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
705,40,session-007,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,pickup_tool,click:pickup_tool:engine_ring,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
706,40,session-007,moss_ward,Fay,9c82c8d116,drain rain path,execute_task,click:execute_task:blanket_room,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-007,True,True,True,True,True
707,40,session-007,glass_harbor,Puck,4a73f95e3d,mend fog net,recover_failed_work,click:recover_failed_work:fog_rail,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
708,40,session-007,cinder_garden,Wren,9ee5bba78b,cool ash path,drop_tool,click:drop_tool:seed_shelf,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
709,40,session-007,lichen_bridge,Kio,1356a31e8d,repair meal ledger,relationship_phrase,click:relationship_phrase:signal_post,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
710,40,session-007,orchid_engine,Cai,aa06bc447d,listen to valve pulse,save_session,click:save_session:orchid_bay,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
711,40,session-007,moss_ward,Milo,214b5191fa,patch blanket loom,path_to_site,click:path_to_site:rain_gate,queued,at-site-or-closer,ssrm.v55.moss_ward.session-007,True,True,True,True,True
712,40,session-007,glass_harbor,Sera,35df557118,seal fog catcher,pickup_tool,click:pickup_tool:net_room,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
713,40,session-007,cinder_garden,Juno,a3cdbd8180,repair seed calendar,execute_task,click:execute_task:shade_tent,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
714,40,session-007,lichen_bridge,Luma,a72c4caf94,test rope bridge,recover_failed_work,click:recover_failed_work:rope_bridge,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
715,40,session-007,orchid_engine,Dax,e5be4a3317,clean gear wash,drop_tool,click:drop_tool:gear_wash,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
716,40,session-007,moss_ward,Tala,ab7eb655b8,copy root ledger,relationship_phrase,click:relationship_phrase:root_alcove,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-007,True,True,True,True,True
717,40,session-007,glass_harbor,Nia,35100ce116,mark crossing rope,save_session,click:save_session:lamp_pier,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
718,40,session-007,cinder_garden,Pax,cfb8cd3fed,shade seed rows,path_to_site,click:path_to_site:ash_path,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
719,40,session-007,lichen_bridge,Rin,d21d02a5bc,weave spare rope,pickup_tool,click:pickup_tool:meal_room,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
720,41,session-007,moss_ward,Milo,4f19e26857,copy root ledger,save_session,click:save_session:blanket_room,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-007,True,True,True,True,True
721,41,session-007,glass_harbor,Sera,ee1d01c438,mark crossing rope,path_to_site,click:path_to_site:fog_rail,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-007,True,True,True,True,True
722,41,session-007,cinder_garden,Juno,9c5554028b,shade seed rows,pickup_tool,click:pickup_tool:seed_shelf,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-007,True,True,True,True,True
723,41,session-007,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,execute_task,click:execute_task:signal_post,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-007,True,True,True,True,True
724,41,session-007,orchid_engine,Dax,8d36ca6708,tend orchid lamp,recover_failed_work,click:recover_failed_work:orchid_bay,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-007,True,True,True,True,True
725,41,session-007,moss_ward,Tala,690cd7241e,raise warm-cup shelf,drop_tool,click:drop_tool:rain_gate,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-007,True,True,True,True,True
