tick_id,day,settlement_id,project_id,project_type,required_objects,available_objects,stage_before,stage_after,object_durability_before,object_durability_after,dependency_satisfied,project_progress,rollback_marker,visible_project_state
777,49,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,polish lens,set hinge,0.48,0.462,True,0.5,checkpoint-ready,True
780,49,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
783,49,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,set hinge,open archive,0.462,0.444,True,0.75,forward-only-safe,True
786,50,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
789,50,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
792,50,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
795,50,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
796,50,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
798,50,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
799,50,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,fit plank,0.42,0.48,True,0.25,forward-only-safe,True
801,51,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
802,51,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
804,51,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
805,51,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,fit plank,bind cord,0.48,0.462,True,0.5,forward-only-safe,True
807,51,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
808,51,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
809,51,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
810,51,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
811,51,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,bind cord,raise lantern,0.462,0.444,True,0.75,forward-only-safe,True
812,51,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,open archive,teach access rule,0.444,0.426,True,1.0,forward-only-safe,True
813,51,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
815,51,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
816,52,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,clip wire,0.42,0.48,True,0.25,forward-only-safe,True
819,52,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
822,52,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,clip wire,test gauge,0.48,0.462,True,0.5,forward-only-safe,True
825,52,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
826,52,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
828,52,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,test gauge,test gauge,0.462,0.462,True,0.5,forward-only-safe,True
829,52,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,raise lantern,log maintenance,0.444,0.426,True,1.0,forward-only-safe,True
831,52,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
832,53,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
834,53,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,test gauge,quiet bell,0.462,0.444,True,0.75,forward-only-safe,True
835,53,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.426,0.42,True,1.0,forward-only-safe,True
837,53,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon,seal annotation,seal annotation,0.42,0.42,False,1.0,waiting-safe,True
838,53,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
839,53,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
840,53,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,quiet bell,publish warning,0.444,0.426,True,1.0,forward-only-safe,True
841,53,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
842,53,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.426,0.42,True,1.0,forward-only-safe,True
843,53,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
845,53,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
846,53,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.426,0.42,True,1.0,forward-only-safe,True
849,54,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
852,54,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
855,54,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
856,54,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
858,54,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
859,54,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
861,54,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
863,54,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
864,55,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
865,55,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
867,55,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,thread spool,0.42,0.48,True,0.25,forward-only-safe,True
868,55,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern,post watch note,post watch note,0.42,0.42,False,1.0,waiting-safe,True
869,55,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
870,55,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
871,55,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
872,55,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
873,55,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,thread spool,ink route,0.48,0.462,True,0.5,forward-only-safe,True
875,55,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
876,55,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
878,55,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
879,55,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,ink route,test recall,0.462,0.444,True,0.75,forward-only-safe,True
882,56,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
885,56,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,test recall,seal annotation,0.444,0.426,True,1.0,forward-only-safe,True
886,56,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
888,56,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,checkpoint-ready,True
889,56,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
891,56,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.426,0.426,True,1.0,forward-only-safe,True
893,56,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
894,56,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
897,57,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.426,0.42,True,1.0,forward-only-safe,True
898,57,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
899,57,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token,teach tally,teach tally,0.42,0.42,False,1.0,waiting-safe,True
900,57,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
901,57,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,fit plank,0.42,0.48,True,0.25,forward-only-safe,True
