tick_id,day,tick,route_id,speaker,listener,dialogue_choice_id,choice_label,selected,choice_valid,consequence_kind,public_text,private_workspace_sealed,visible_choice_button
854,62,0,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:62:0:Ari,ask to keep direct route,False,False,none,none,True,False
855,62,1,roofward_archive,Nia,Fay,choice:roofward_archive:62:1:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
856,62,2,archive_signal,Nia,Milo,choice:archive_signal:62:2:Nia,ask to keep direct route,False,False,none,none,True,False
857,62,3,signal_orchard,Ivo,Milo,choice:signal_orchard:62:3:Ivo,ask to keep direct route,False,False,none,none,True,False
858,62,4,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:62:4:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
859,62,5,central_repair_ring,Pax,Juno,choice:central_repair_ring:62:5:Pax,ask to keep direct route,False,False,none,none,True,False
860,62,6,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:62:6:Ari,ask to keep direct route,False,False,none,none,True,False
861,62,7,roofward_archive,Nia,Fay,choice:roofward_archive:62:7:Nia,ask to keep direct route,False,False,none,none,True,False
862,62,8,archive_signal,Nia,Milo,choice:archive_signal:62:8:Nia,ask to merge detour,True,True,support_detour,"Nia: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
863,62,9,signal_orchard,Ivo,Milo,choice:signal_orchard:62:9:Ivo,ask to keep direct route,False,False,none,none,True,False
864,62,10,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:62:10:Ivo,ask to keep direct route,False,False,none,none,True,False
865,62,11,central_repair_ring,Pax,Juno,choice:central_repair_ring:62:11:Pax,ask to keep direct route,False,False,none,none,True,False
866,62,12,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:62:12:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose orchard ridge detour for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
867,62,13,roofward_archive,Nia,Fay,choice:roofward_archive:62:13:Nia,ask to keep direct route,False,False,none,none,True,False
868,63,0,archive_signal,Nia,Milo,choice:archive_signal:63:0:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
869,63,1,signal_orchard,Ivo,Milo,choice:signal_orchard:63:1:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Milo, can we agree on the recovery branch?",True,True
870,63,2,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:63:2:Ivo,ask to merge detour,False,False,none,none,True,False
871,63,3,central_repair_ring,Pax,Juno,choice:central_repair_ring:63:3:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
872,63,4,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:63:4:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
873,63,5,roofward_archive,Nia,Fay,choice:roofward_archive:63:5:Nia,ask to keep direct route,False,False,none,none,True,False
874,63,6,archive_signal,Nia,Milo,choice:archive_signal:63:6:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
875,63,7,signal_orchard,Ivo,Milo,choice:signal_orchard:63:7:Ivo,ask to keep direct route,False,False,none,none,True,False
876,63,8,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:63:8:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
877,63,9,central_repair_ring,Pax,Juno,choice:central_repair_ring:63:9:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
878,63,10,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:63:10:Ari,ask to keep direct route,False,False,none,none,True,False
879,63,11,roofward_archive,Nia,Fay,choice:roofward_archive:63:11:Nia,ask to keep direct route,False,False,none,none,True,False
880,63,12,archive_signal,Nia,Milo,choice:archive_signal:63:12:Nia,ask to merge detour,True,True,support_detour,"Nia: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
881,63,13,signal_orchard,Ivo,Milo,choice:signal_orchard:63:13:Ivo,ask to keep direct route,False,False,none,none,True,False
882,64,0,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:64:0:Ivo,ask to keep direct route,False,False,none,none,True,False
883,64,1,central_repair_ring,Pax,Juno,choice:central_repair_ring:64:1:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
884,64,2,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:64:2:Ari,ask to merge detour,False,False,none,none,True,False
885,64,3,roofward_archive,Nia,Fay,choice:roofward_archive:64:3:Nia,ask to keep direct route,False,False,none,none,True,False
886,64,4,archive_signal,Nia,Milo,choice:archive_signal:64:4:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
887,64,5,signal_orchard,Ivo,Milo,choice:signal_orchard:64:5:Ivo,ask to keep direct route,False,False,none,none,True,False
888,64,6,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:64:6:Ivo,ask to keep direct route,False,False,none,none,True,False
889,64,7,central_repair_ring,Pax,Juno,choice:central_repair_ring:64:7:Pax,ask to keep direct route,False,False,none,none,True,False
890,64,8,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:64:8:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose orchard ridge detour for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
891,64,9,roofward_archive,Nia,Fay,choice:roofward_archive:64:9:Nia,ask to keep direct route,False,False,none,none,True,False
892,64,10,archive_signal,Nia,Milo,choice:archive_signal:64:10:Nia,ask to keep direct route,False,False,none,none,True,False
893,64,11,signal_orchard,Ivo,Milo,choice:signal_orchard:64:11:Ivo,ask to keep direct route,False,False,none,none,True,False
894,64,12,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:64:12:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
895,64,13,central_repair_ring,Pax,Juno,choice:central_repair_ring:64:13:Pax,ask to keep direct route,False,False,none,none,True,False
896,65,0,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:65:0:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
897,65,1,roofward_archive,Nia,Fay,choice:roofward_archive:65:1:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
898,65,2,archive_signal,Nia,Milo,choice:archive_signal:65:2:Nia,ask to merge detour,False,False,none,none,True,False
899,65,3,signal_orchard,Ivo,Milo,choice:signal_orchard:65:3:Ivo,ask to keep direct route,False,False,none,none,True,True
900,65,4,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:65:4:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
901,65,5,central_repair_ring,Pax,Juno,choice:central_repair_ring:65:5:Pax,ask to keep direct route,False,False,none,none,True,False
902,65,6,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:65:6:Ari,ask to keep direct route,True,False,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
903,65,7,roofward_archive,Nia,Fay,choice:roofward_archive:65:7:Nia,ask to keep direct route,False,False,none,none,True,False
904,65,8,archive_signal,Nia,Milo,choice:archive_signal:65:8:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
905,65,9,signal_orchard,Ivo,Milo,choice:signal_orchard:65:9:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Milo, can we agree on the recovery branch?",True,True
906,65,10,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:65:10:Ivo,ask to keep direct route,False,False,none,none,True,False
907,65,11,central_repair_ring,Pax,Juno,choice:central_repair_ring:65:11:Pax,ask to keep direct route,False,False,none,none,True,False
908,65,12,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:65:12:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose orchard ridge detour for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
909,65,13,roofward_archive,Nia,Fay,choice:roofward_archive:65:13:Nia,ask to keep direct route,False,False,none,none,True,False
910,66,0,signal_orchard,Milo,Ivo,choice:signal_orchard:66:0:Milo,ask to keep direct route,False,False,none,none,True,False
911,66,1,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:66:1:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose market plank route for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
912,66,2,central_repair_ring,Juno,Pax,choice:central_repair_ring:66:2:Juno,ask to keep direct route,False,False,none,none,True,False
913,66,3,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:66:3:Fay,ask to keep direct route,False,False,none,none,True,False
914,66,4,roofward_archive,Fay,Nia,choice:roofward_archive:66:4:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
915,66,5,archive_signal,Milo,Nia,choice:archive_signal:66:5:Milo,ask to keep direct route,False,False,none,none,True,False
916,66,6,signal_orchard,Milo,Ivo,choice:signal_orchard:66:6:Milo,ask to keep direct route,False,False,none,none,True,False
917,66,7,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:66:7:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
918,66,8,central_repair_ring,Juno,Pax,choice:central_repair_ring:66:8:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
919,66,9,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:66:9:Fay,ask to keep direct route,False,False,none,none,True,False
920,66,10,roofward_archive,Fay,Nia,choice:roofward_archive:66:10:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
921,66,11,archive_signal,Milo,Nia,choice:archive_signal:66:11:Milo,ask to keep direct route,False,False,none,none,True,False
922,66,12,signal_orchard,Milo,Ivo,choice:signal_orchard:66:12:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
923,66,13,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:66:13:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
924,67,0,central_repair_ring,Juno,Pax,choice:central_repair_ring:67:0:Juno,ask to merge detour,False,False,none,none,True,False
925,67,1,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:67:1:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
926,67,2,roofward_archive,Fay,Nia,choice:roofward_archive:67:2:Fay,ask to merge detour,False,False,none,none,True,False
927,67,3,archive_signal,Milo,Nia,choice:archive_signal:67:3:Milo,ask to keep direct route,False,False,none,none,True,False
928,67,4,signal_orchard,Milo,Ivo,choice:signal_orchard:67:4:Milo,ask to keep direct route,False,False,none,none,True,True
929,67,5,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:67:5:Ari,ask to keep direct route,False,False,none,none,True,False
930,67,6,central_repair_ring,Juno,Pax,choice:central_repair_ring:67:6:Juno,ask to merge detour,False,False,none,none,True,False
931,67,7,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:67:7:Fay,ask to keep direct route,False,False,none,none,True,False
932,67,8,roofward_archive,Fay,Nia,choice:roofward_archive:67:8:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
933,67,9,archive_signal,Milo,Nia,choice:archive_signal:67:9:Milo,ask to keep direct route,False,False,none,none,True,False
934,67,10,signal_orchard,Milo,Ivo,choice:signal_orchard:67:10:Milo,ask to keep direct route,False,False,none,none,True,False
935,67,11,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:67:11:Ari,ask to keep direct route,False,False,none,none,True,False
936,67,12,central_repair_ring,Juno,Pax,choice:central_repair_ring:67:12:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
937,67,13,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:67:13:Fay,ask to keep direct route,False,False,none,none,True,False
938,68,0,roofward_archive,Fay,Nia,choice:roofward_archive:68:0:Fay,ask to keep direct route,False,False,none,none,True,False
939,68,1,archive_signal,Milo,Nia,choice:archive_signal:68:1:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
940,68,2,signal_orchard,Milo,Ivo,choice:signal_orchard:68:2:Milo,ask to merge detour,False,False,none,none,True,False
941,68,3,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:68:3:Ari,ask to keep direct route,False,False,none,none,True,False
942,68,4,central_repair_ring,Juno,Pax,choice:central_repair_ring:68:4:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
943,68,5,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:68:5:Fay,ask to keep direct route,False,False,none,none,True,False
944,68,6,roofward_archive,Fay,Nia,choice:roofward_archive:68:6:Fay,ask to keep direct route,False,False,none,none,True,False
945,68,7,archive_signal,Milo,Nia,choice:archive_signal:68:7:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
946,68,8,signal_orchard,Milo,Ivo,choice:signal_orchard:68:8:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
947,68,9,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:68:9:Ari,ask to keep direct route,False,False,none,none,True,False
948,68,10,central_repair_ring,Juno,Pax,choice:central_repair_ring:68:10:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
949,68,11,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:68:11:Fay,ask to keep direct route,False,False,none,none,True,False
950,68,12,roofward_archive,Fay,Nia,choice:roofward_archive:68:12:Fay,ask to merge detour,True,True,support_detour,"Fay: I saw the avatar choose cool archive lane for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
951,68,13,archive_signal,Milo,Nia,choice:archive_signal:68:13:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
952,69,0,signal_orchard,Milo,Ivo,choice:signal_orchard:69:0:Milo,ask to keep direct route,False,False,none,none,True,False
953,69,1,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:69:1:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
954,69,2,central_repair_ring,Juno,Pax,choice:central_repair_ring:69:2:Juno,ask to merge detour,False,False,none,none,True,False
955,69,3,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:69:3:Fay,ask to keep direct route,False,False,none,none,True,False
956,69,4,roofward_archive,Fay,Nia,choice:roofward_archive:69:4:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
957,69,5,archive_signal,Milo,Nia,choice:archive_signal:69:5:Milo,ask to keep direct route,False,False,none,none,True,False
958,69,6,signal_orchard,Milo,Ivo,choice:signal_orchard:69:6:Milo,ask to keep direct route,False,False,none,none,True,False
959,69,7,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:69:7:Ari,ask to keep direct route,False,False,none,none,True,False
960,69,8,central_repair_ring,Juno,Pax,choice:central_repair_ring:69:8:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
961,69,9,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:69:9:Fay,ask to keep direct route,False,False,none,none,True,False
962,69,10,roofward_archive,Fay,Nia,choice:roofward_archive:69:10:Fay,ask to keep direct route,False,False,none,none,True,False
963,69,11,archive_signal,Milo,Nia,choice:archive_signal:69:11:Milo,ask to keep direct route,False,False,none,none,True,False
964,69,12,signal_orchard,Milo,Ivo,choice:signal_orchard:69:12:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
965,69,13,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:69:13:Ari,ask to keep direct route,False,False,none,none,True,False
966,70,0,central_repair_ring,Juno,Pax,choice:central_repair_ring:70:0:Juno,ask to keep direct route,False,False,none,none,True,False
967,70,1,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:70:1:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
968,70,2,roofward_archive,Fay,Nia,choice:roofward_archive:70:2:Fay,ask to merge detour,False,False,none,none,True,False
969,70,3,archive_signal,Milo,Nia,choice:archive_signal:70:3:Milo,ask to keep direct route,False,False,none,none,True,False
970,70,4,signal_orchard,Milo,Ivo,choice:signal_orchard:70:4:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
971,70,5,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:70:5:Ari,ask to keep direct route,False,False,none,none,True,False
972,70,6,central_repair_ring,Juno,Pax,choice:central_repair_ring:70:6:Juno,ask to keep direct route,False,False,none,none,True,False
973,70,7,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:70:7:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
974,70,8,roofward_archive,Fay,Nia,choice:roofward_archive:70:8:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
975,70,9,archive_signal,Milo,Nia,choice:archive_signal:70:9:Milo,ask to keep direct route,False,False,none,none,True,False
976,70,10,signal_orchard,Milo,Ivo,choice:signal_orchard:70:10:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
977,70,11,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:70:11:Ari,ask to keep direct route,False,False,none,none,True,False
978,70,12,central_repair_ring,Juno,Pax,choice:central_repair_ring:70:12:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
979,70,13,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:70:13:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
980,71,0,roofward_archive,Fay,Nia,choice:roofward_archive:71:0:Fay,ask to keep direct route,False,False,none,none,True,False
981,71,1,archive_signal,Milo,Nia,choice:archive_signal:71:1:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
982,71,2,signal_orchard,Milo,Ivo,choice:signal_orchard:71:2:Milo,ask to merge detour,False,False,none,none,True,False
983,71,3,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:71:3:Ari,ask to keep direct route,False,False,none,none,True,False
984,71,4,central_repair_ring,Juno,Pax,choice:central_repair_ring:71:4:Juno,ask to keep direct route,True,False,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
985,71,5,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:71:5:Fay,ask to keep direct route,False,False,none,none,True,False
986,71,6,roofward_archive,Fay,Nia,choice:roofward_archive:71:6:Fay,ask to keep direct route,False,False,none,none,True,False
987,71,7,archive_signal,Milo,Nia,choice:archive_signal:71:7:Milo,ask to keep direct route,False,False,none,none,True,False
988,71,8,signal_orchard,Milo,Ivo,choice:signal_orchard:71:8:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
989,71,9,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:71:9:Ari,ask to keep direct route,False,False,none,none,True,False
990,71,10,central_repair_ring,Juno,Pax,choice:central_repair_ring:71:10:Juno,ask to keep direct route,False,False,none,none,True,False
991,71,11,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:71:11:Fay,ask to keep direct route,False,False,none,none,True,False
992,71,12,roofward_archive,Fay,Nia,choice:roofward_archive:71:12:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
993,71,13,archive_signal,Milo,Nia,choice:archive_signal:71:13:Milo,ask to keep direct route,False,False,none,none,True,False
994,72,0,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:72:0:Ivo,ask to keep direct route,False,False,none,none,True,False
995,72,1,central_repair_ring,Pax,Juno,choice:central_repair_ring:72:1:Pax,ask to merge detour,True,True,support_detour,"Pax: I saw the avatar choose outer bell path for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
996,72,2,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:72:2:Ari,ask to keep direct route,False,False,none,none,True,False
997,72,3,roofward_archive,Nia,Fay,choice:roofward_archive:72:3:Nia,ask to keep direct route,False,False,none,none,True,False
998,72,4,archive_signal,Nia,Milo,choice:archive_signal:72:4:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
999,72,5,signal_orchard,Ivo,Milo,choice:signal_orchard:72:5:Ivo,ask to keep direct route,False,False,none,none,True,False
1000,72,6,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:72:6:Ivo,ask to keep direct route,False,False,none,none,True,False
1001,72,7,central_repair_ring,Pax,Juno,choice:central_repair_ring:72:7:Pax,ask to keep direct route,False,False,none,none,True,False
1002,72,8,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:72:8:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose orchard ridge detour for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
1003,72,9,roofward_archive,Nia,Fay,choice:roofward_archive:72:9:Nia,ask to keep direct route,False,False,none,none,True,False
1004,72,10,archive_signal,Nia,Milo,choice:archive_signal:72:10:Nia,ask to keep direct route,False,False,none,none,True,False
1005,72,11,signal_orchard,Ivo,Milo,choice:signal_orchard:72:11:Ivo,ask to keep direct route,False,False,none,none,True,False
1006,72,12,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:72:12:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
1007,72,13,central_repair_ring,Pax,Juno,choice:central_repair_ring:72:13:Pax,ask to keep direct route,False,False,none,none,True,False
