tick_id,day,settlement_id,resident_id,public_summary,memory_delta,continuity_before,continuity_after,history_hash_before,history_hash_after,private_workspace_sealed,no_private_memory_dump,no_llm_call,memory_safe
839,47,glass_harbor,Sera,Sera heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
840,47,cinder_garden,Juno,Juno heard 'I need translation' and answered 'repeat without hurry',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
841,47,lichen_bridge,Luma,Luma heard 'I touch rope post' and answered 'signal hush first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
842,47,orchid_engine,Dax,Dax heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
843,47,moss_ward,Tala,Tala heard 'I offer trade' and answered 'blanket path clear',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
844,47,glass_harbor,Nia,Nia heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
845,47,cinder_garden,Pax,Pax heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
846,48,orchid_engine,Bea,Bea heard 'I do not turn key' and answered 'cup before engine',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
847,48,moss_ward,Fay,Fay heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
848,48,glass_harbor,Puck,Puck heard 'I wait by lamp' and answered 'tea before crossing',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
849,48,cinder_garden,Wren,Wren heard 'I ask seed path' and answered 'seed rows sleep',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
850,48,lichen_bridge,Kio,Kio heard 'I offer rope help' and answered 'meal room welcomes',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
851,48,orchid_engine,Cai,Cai heard 'I do not turn key' and answered 'cup before engine',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
852,48,moss_ward,Milo,Milo heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
853,48,glass_harbor,Sera,Sera heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
854,48,cinder_garden,Juno,Juno heard 'I ask seed path' and answered 'seed rows sleep',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
855,48,lichen_bridge,Luma,Luma heard 'I offer rope help' and answered 'meal room welcomes',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
856,48,orchid_engine,Dax,Dax heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
857,48,moss_ward,Tala,Tala heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
858,48,glass_harbor,Nia,Nia heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
859,48,cinder_garden,Pax,Pax heard 'I ask seed path' and answered 'seed rows sleep',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
860,48,lichen_bridge,Rin,Rin heard 'I offer rope help' and answered 'meal room welcomes',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
861,48,orchid_engine,Eli,Eli heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
862,48,moss_ward,Ari,Ari heard 'I need translation' and answered 'speak slower',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
863,48,glass_harbor,Oren,Oren heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
864,49,lichen_bridge,Kio,Kio heard 'I need translation' and answered 'gesture again',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
865,49,orchid_engine,Cai,Cai heard 'I wait outside ring' and answered 'valve listener first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
866,49,moss_ward,Milo,Milo heard 'I ask rain custom' and answered 'rain clay is named',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
867,49,glass_harbor,Sera,Sera heard 'I offer salt token' and answered 'net has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
868,49,cinder_garden,Juno,Juno heard 'I do not cross rows' and answered 'ash path open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
869,49,lichen_bridge,Luma,Luma heard 'I need translation' and answered 'gesture again',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
870,49,orchid_engine,Dax,Dax heard 'I wait outside ring' and answered 'valve listener first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
871,49,moss_ward,Tala,Tala heard 'I ask rain custom' and answered 'rain clay is named',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
872,49,glass_harbor,Nia,Nia heard 'I offer salt token' and answered 'net has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
873,49,cinder_garden,Pax,Pax heard 'I do not cross rows' and answered 'ash path open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
874,49,lichen_bridge,Rin,Rin heard 'I need translation' and answered 'gesture again',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
875,49,orchid_engine,Eli,Eli heard 'I wait outside ring' and answered 'valve listener first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
876,49,moss_ward,Ari,Ari heard 'I ask rain custom' and answered 'rain clay is named',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
877,49,glass_harbor,Oren,Oren heard 'I offer salt token' and answered 'net has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
878,49,cinder_garden,Vale,Vale heard 'I do not cross rows' and answered 'ash path open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
879,49,lichen_bridge,Sol,Sol heard 'I need translation' and answered 'gesture again',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
880,49,orchid_engine,Bea,Bea heard 'I wait outside ring' and answered 'valve listener first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
881,49,moss_ward,Fay,Fay heard 'I ask rain custom' and answered 'rain clay is named',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
882,50,cinder_garden,Juno,Juno heard 'I bow to shade' and answered 'shade cloth first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
883,50,lichen_bridge,Luma,Luma heard 'I ask bell custom' and answered 'rope has tension',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
884,50,orchid_engine,Dax,Dax heard 'I offer gear cloth' and answered 'gear lane open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
885,50,moss_ward,Tala,Tala heard 'I do not touch' and answered 'trade can wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
886,50,glass_harbor,Nia,Nia heard 'I need translation' and answered 'repeat with bell',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
887,50,cinder_garden,Pax,Pax heard 'I bow to shade' and answered 'shade cloth first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
888,50,lichen_bridge,Rin,Rin heard 'I ask bell custom' and answered 'rope has tension',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
889,50,orchid_engine,Eli,Eli heard 'I offer gear cloth' and answered 'gear lane open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
890,50,moss_ward,Ari,Ari heard 'I do not touch' and answered 'trade can wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
891,50,glass_harbor,Oren,Oren heard 'I need translation' and answered 'repeat with bell',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
892,50,cinder_garden,Vale,Vale heard 'I bow to shade' and answered 'shade cloth first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
893,50,lichen_bridge,Sol,Sol heard 'I ask bell custom' and answered 'rope has tension',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
894,50,orchid_engine,Bea,Bea heard 'I offer gear cloth' and answered 'gear lane open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
895,50,moss_ward,Fay,Fay heard 'I do not touch' and answered 'trade can wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
896,50,glass_harbor,Puck,Puck heard 'I need translation' and answered 'repeat with bell',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
897,50,cinder_garden,Wren,Wren heard 'I bow to shade' and answered 'shade cloth first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
898,50,lichen_bridge,Kio,Kio heard 'I ask bell custom' and answered 'rope has tension',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
899,50,orchid_engine,Cai,Cai heard 'I offer gear cloth' and answered 'gear lane open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
900,51,glass_harbor,Nia,Nia heard 'I ask net owner' and answered 'lamp stays bright',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
901,51,cinder_garden,Pax,Pax heard 'I offer cool stone' and answered 'cool hand means wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
902,51,lichen_bridge,Rin,Rin heard 'I do not step on rope' and answered 'bell has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
903,51,orchid_engine,Eli,Eli heard 'I need translation' and answered 'say it with palms',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
904,51,moss_ward,Ari,Ari heard 'I wait' and answered 'warm cup first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
905,51,glass_harbor,Oren,Oren heard 'I ask net owner' and answered 'lamp stays bright',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
906,51,cinder_garden,Vale,Vale heard 'I offer cool stone' and answered 'cool hand means wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
907,51,lichen_bridge,Sol,Sol heard 'I do not step on rope' and answered 'bell has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
908,51,orchid_engine,Bea,Bea heard 'I need translation' and answered 'say it with palms',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
909,51,moss_ward,Fay,Fay heard 'I wait' and answered 'warm cup first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
910,51,glass_harbor,Puck,Puck heard 'I ask net owner' and answered 'lamp stays bright',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
911,51,cinder_garden,Wren,Wren heard 'I offer cool stone' and answered 'cool hand means wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
912,51,lichen_bridge,Kio,Kio heard 'I do not step on rope' and answered 'bell has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
913,51,orchid_engine,Cai,Cai heard 'I need translation' and answered 'say it with palms',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
914,51,moss_ward,Milo,Milo heard 'I wait' and answered 'warm cup first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
915,51,glass_harbor,Sera,Sera heard 'I ask net owner' and answered 'lamp stays bright',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
916,51,cinder_garden,Juno,Juno heard 'I offer cool stone' and answered 'cool hand means wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
917,51,lichen_bridge,Luma,Luma heard 'I do not step on rope' and answered 'bell has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
918,52,moss_ward,Ari,Ari heard 'I offer trade' and answered 'blanket path clear',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
919,52,glass_harbor,Oren,Oren heard 'I do not dim lamp' and answered 'fog catcher closed',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
920,52,cinder_garden,Vale,Vale heard 'I need translation' and answered 'repeat without hurry',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
921,52,lichen_bridge,Sol,Sol heard 'I touch rope post' and answered 'signal hush first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
922,52,orchid_engine,Bea,Bea heard 'I ask valve custom' and answered 'orchid lamp rests',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
923,52,moss_ward,Fay,Fay heard 'I offer trade' and answered 'blanket path clear',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
924,52,glass_harbor,Puck,Puck heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
925,52,cinder_garden,Wren,Wren heard 'I need translation' and answered 'repeat without hurry',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
926,52,lichen_bridge,Kio,Kio heard 'I touch rope post' and answered 'signal hush first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
927,52,orchid_engine,Cai,Cai heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
928,52,moss_ward,Milo,Milo heard 'I offer trade' and answered 'blanket path clear',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
929,52,glass_harbor,Sera,Sera heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
930,52,cinder_garden,Juno,Juno heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
931,52,lichen_bridge,Luma,Luma heard 'I touch rope post' and answered 'signal hush first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
932,52,orchid_engine,Dax,Dax heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
933,52,moss_ward,Tala,Tala heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
934,52,glass_harbor,Nia,Nia heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
935,52,cinder_garden,Pax,Pax heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
936,53,orchid_engine,Bea,Bea heard 'I do not turn key' and answered 'cup before engine',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
937,53,moss_ward,Fay,Fay heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
938,53,glass_harbor,Puck,Puck heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
939,53,cinder_garden,Wren,Wren heard 'I ask seed path' and answered 'seed rows sleep',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
940,53,lichen_bridge,Kio,Kio heard 'I offer rope help' and answered 'meal room welcomes',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
941,53,orchid_engine,Cai,Cai heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
942,53,moss_ward,Milo,Milo heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
943,53,glass_harbor,Sera,Sera heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
944,53,cinder_garden,Juno,Juno heard 'I ask seed path' and answered 'seed rows sleep',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
945,53,lichen_bridge,Luma,Luma heard 'I offer rope help' and answered 'meal room welcomes',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
946,53,orchid_engine,Dax,Dax heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
947,53,moss_ward,Tala,Tala heard 'I need translation' and answered 'speak slower',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
948,53,glass_harbor,Nia,Nia heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
