tick_id,route_id,replay_event,event_payload_hash,replay_exportable,dom_selector,expected_state_after,observed_state_after,deterministic_order
284,central_repair_ring,delayed_followup_dialogue,v34-564341,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,623
285,riverbend_roofward,animation_pause,v34-761830,True,#anim-riverbend_roofward-pause,paused,paused,624
285,riverbend_roofward,visible_body_reaction,v34-192993,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",625
285,riverbend_roofward,delayed_followup_dialogue,v34-438689,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,626
286,roofward_archive,paste_import_snapshot,v34-346981,True,#snapshot-paste-box,imported:roofward_archive:d24:t10,imported:roofward_archive:d24:t10,627
287,archive_signal,delayed_followup_dialogue,v34-344808,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,628
288,signal_orchard,animation_play,v34-685099,True,#anim-signal_orchard-play,playing,playing,629
288,signal_orchard,visible_body_reaction,v34-079384,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,630
288,signal_orchard,delayed_followup_dialogue,v34-517689,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,631
289,orchard_riverbend,paste_import_snapshot,v34-377727,True,#snapshot-paste-box,imported:orchard_riverbend:d25:t1,imported:orchard_riverbend:d25:t1,632
290,central_repair_ring,merge_detour,v34-940708,True,#merge-central_repair_ring,outer bell path,outer bell path,633
290,central_repair_ring,visible_body_reaction,v34-135637,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",634
290,central_repair_ring,delayed_followup_dialogue,v34-563938,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,635
291,riverbend_roofward,animation_pause,v34-761427,True,#anim-riverbend_roofward-pause,paused,paused,636
291,riverbend_roofward,visible_body_reaction,v34-192590,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",637
291,riverbend_roofward,delayed_followup_dialogue,v34-438286,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,638
292,roofward_archive,export_snapshot,v34-209657,True,#snapshot-export-box,snapshot:roofward_archive:d25:t4,snapshot:roofward_archive:d25:t4,639
293,archive_signal,rollback_direct,v34-663678,True,#rollback-archive_signal,paper lane,paper lane,640
293,archive_signal,visible_body_reaction,v34-067260,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",641
294,signal_orchard,animation_play,v34-684696,True,#anim-signal_orchard-play,playing,playing,642
294,signal_orchard,visible_body_reaction,v34-078981,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,643
294,signal_orchard,delayed_followup_dialogue,v34-517286,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,644
295,orchard_riverbend,export_snapshot,v34-249944,True,#snapshot-export-box,snapshot:orchard_riverbend:d25:t7,snapshot:orchard_riverbend:d25:t7,645
296,central_repair_ring,merge_detour,v34-939951,True,#merge-central_repair_ring,outer bell path,outer bell path,646
296,central_repair_ring,visible_body_reaction,v34-136441,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",647
296,central_repair_ring,delayed_followup_dialogue,v34-564742,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,648
297,riverbend_roofward,animation_pause,v34-762231,True,#anim-riverbend_roofward-pause,paused,paused,649
297,riverbend_roofward,visible_body_reaction,v34-193394,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",650
297,riverbend_roofward,delayed_followup_dialogue,v34-439090,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,651
298,roofward_archive,paste_import_snapshot,v34-347590,True,#snapshot-paste-box,imported:roofward_archive:d25:t10,imported:roofward_archive:d25:t10,652
299,archive_signal,delayed_followup_dialogue,v34-345209,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,653
300,signal_orchard,animation_play,v34-683095,True,#anim-signal_orchard-play,playing,playing,654
300,signal_orchard,visible_body_reaction,v34-077380,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,655
300,signal_orchard,delayed_followup_dialogue,v34-515685,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,656
301,orchard_riverbend,paste_import_snapshot,v34-375933,True,#snapshot-paste-box,imported:orchard_riverbend:d26:t1,imported:orchard_riverbend:d26:t1,657
302,central_repair_ring,merge_detour,v34-938545,True,#merge-central_repair_ring,outer bell path,outer bell path,658
302,central_repair_ring,visible_body_reaction,v34-134840,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",659
302,central_repair_ring,delayed_followup_dialogue,v34-563141,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,660
303,riverbend_roofward,animation_pause,v34-760630,True,#anim-riverbend_roofward-pause,paused,paused,661
303,riverbend_roofward,visible_body_reaction,v34-191793,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",662
303,riverbend_roofward,delayed_followup_dialogue,v34-437489,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,663
304,roofward_archive,export_snapshot,v34-209062,True,#snapshot-export-box,snapshot:roofward_archive:d26:t4,snapshot:roofward_archive:d26:t4,664
305,archive_signal,rollback_direct,v34-663061,True,#rollback-archive_signal,paper lane,paper lane,665
305,archive_signal,visible_body_reaction,v34-066463,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",666
306,signal_orchard,animation_play,v34-683899,True,#anim-signal_orchard-play,playing,playing,667
306,signal_orchard,visible_body_reaction,v34-078184,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,668
306,signal_orchard,delayed_followup_dialogue,v34-516489,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,669
307,orchard_riverbend,export_snapshot,v34-249351,True,#snapshot-export-box,snapshot:orchard_riverbend:d26:t7,snapshot:orchard_riverbend:d26:t7,670
308,central_repair_ring,merge_detour,v34-939544,True,#merge-central_repair_ring,outer bell path,outer bell path,671
308,central_repair_ring,visible_body_reaction,v34-135644,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",672
308,central_repair_ring,delayed_followup_dialogue,v34-563945,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,673
309,riverbend_roofward,animation_pause,v34-761434,True,#anim-riverbend_roofward-pause,paused,paused,674
309,riverbend_roofward,visible_body_reaction,v34-192597,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",675
309,riverbend_roofward,delayed_followup_dialogue,v34-438293,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,676
310,roofward_archive,paste_import_snapshot,v34-345794,True,#snapshot-paste-box,imported:roofward_archive:d26:t10,imported:roofward_archive:d26:t10,677
311,archive_signal,delayed_followup_dialogue,v34-047795,True,#followup-archive_signal,Do not pull the spool from my hands. Ask first.,Do not pull the spool from my hands. Ask first.,678
312,signal_orchard,animation_play,v34-683496,True,#anim-signal_orchard-play,playing,playing,679
312,signal_orchard,visible_body_reaction,v34-077781,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,680
312,signal_orchard,delayed_followup_dialogue,v34-516086,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,681
313,orchard_riverbend,paste_import_snapshot,v34-376544,True,#snapshot-paste-box,imported:orchard_riverbend:d27:t1,imported:orchard_riverbend:d27:t1,682
314,central_repair_ring,merge_detour,v34-939336,True,#merge-central_repair_ring,outer bell path,outer bell path,683
314,central_repair_ring,visible_body_reaction,v34-135241,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",684
314,central_repair_ring,delayed_followup_dialogue,v34-563542,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,685
315,riverbend_roofward,animation_pause,v34-761031,True,#anim-riverbend_roofward-pause,paused,paused,686
315,riverbend_roofward,visible_body_reaction,v34-192194,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",687
315,riverbend_roofward,delayed_followup_dialogue,v34-437890,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,688
316,roofward_archive,export_snapshot,v34-209665,True,#snapshot-export-box,snapshot:roofward_archive:d27:t4,snapshot:roofward_archive:d27:t4,689
317,archive_signal,rollback_direct,v34-663642,True,#rollback-archive_signal,paper lane,paper lane,690
317,archive_signal,visible_body_reaction,v34-066864,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",691
318,signal_orchard,animation_play,v34-684300,True,#anim-signal_orchard-play,playing,playing,692
318,signal_orchard,visible_body_reaction,v34-078585,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,693
