tick_id,day,settlement_id,resident_id,task_id,task_type,priority,need_pressure,queue_before,dependencies_met,selected_action,task_started,task_completed,queue_after,blocked_reason,visible_queue_marker
629,40,signal,Ren,task:signal:Ren:40:5,repair_project,3,0.92,8,True,dispatch_task,True,True,6,none,True
630,40,orchard,Ivo,task:orchard:Ivo:40:6,care_check,4,0.8398,7,True,dispatch_task,True,False,6,none,True
631,40,repair_ring,Pax,task:repair_ring:Pax:40:7,hazard_patrol,5,0.92,8,True,dispatch_task,True,True,6,none,True
632,40,riverbend,Ari,task:riverbend:Ari:40:8,repair_project,1,0.29,1,True,dispatch_task,True,True,0,none,True
633,40,roofward,Sera,task:roofward:Sera:40:9,care_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
634,40,archive,Nia,task:archive:Nia:40:10,hazard_patrol,3,1.0,10,True,dispatch_task,True,True,8,none,True
635,40,signal,Ren,task:signal:Ren:40:11,resource_fetch,4,0.83,7,True,dispatch_task,True,True,5,none,True
636,40,orchard,Ivo,task:orchard:Ivo:40:12,repair_project,5,0.92,8,True,dispatch_task,True,False,7,none,True
637,40,repair_ring,Pax,task:repair_ring:Pax:40:13,care_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
638,40,riverbend,Ari,task:riverbend:Ari:40:14,resource_fetch,2,0.29,1,True,dispatch_task,True,True,1,none,True
639,40,roofward,Sera,task:roofward:Sera:40:15,repair_project,4,1.0,9,True,dispatch_task,True,True,7,none,True
640,41,archive,Toma,task:archive:Toma:41:0,dialect_teach,5,0.92,8,True,dispatch_task,True,True,6,none,True
641,41,signal,Milo,task:signal:Milo:41:1,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
642,41,orchard,Mara,task:orchard:Mara:41:2,relationship_check,2,0.92,8,True,dispatch_task,True,False,7,none,True
643,41,repair_ring,Juno,task:repair_ring:Juno:41:3,craft_project,3,0.92,8,True,dispatch_task,True,True,6,none,True
644,41,riverbend,Lio,task:riverbend:Lio:41:4,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
645,41,roofward,Fay,task:roofward:Fay:41:5,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
646,41,archive,Toma,task:archive:Toma:41:6,craft_project,1,0.83,7,True,dispatch_task,True,True,5,none,True
647,41,signal,Milo,task:signal:Milo:41:7,dialect_teach,2,1.0,9,True,dispatch_task,True,True,7,none,True
648,41,orchard,Mara,task:orchard:Mara:41:8,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
649,41,repair_ring,Juno,task:repair_ring:Juno:41:9,relationship_check,4,0.83,7,True,dispatch_task,True,True,5,none,True
650,41,riverbend,Lio,task:riverbend:Lio:41:10,dialect_teach,4,1.0,9,True,dispatch_task,True,True,7,none,True
651,41,roofward,Fay,task:roofward:Fay:41:11,rest_window,5,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
652,41,archive,Toma,task:archive:Toma:41:12,relationship_check,2,0.74,6,True,dispatch_task,True,True,4,none,True
653,41,signal,Milo,task:signal:Milo:41:13,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
654,41,orchard,Mara,task:orchard:Mara:41:14,dialect_teach,4,1.0,10,True,dispatch_task,True,False,9,none,True
655,41,repair_ring,Juno,task:repair_ring:Juno:41:15,rest_window,5,0.74,6,True,rest_defer,False,False,6,rest chosen before queue dispatch,True
656,42,riverbend,Ari,task:riverbend:Ari:42:0,care_check,5,0.56,4,True,dispatch_task,True,True,2,none,True
657,42,roofward,Sera,task:roofward:Sera:42:1,hazard_patrol,2,0.9221,8,True,dispatch_task,True,True,6,none,True
658,42,archive,Nia,task:archive:Nia:42:2,resource_fetch,2,1.0,9,True,dispatch_task,True,True,7,none,True
659,42,signal,Ren,task:signal:Ren:42:3,repair_project,3,0.92,8,True,dispatch_task,True,True,6,none,True
660,42,orchard,Ivo,task:orchard:Ivo:42:4,care_check,4,0.9298,8,True,dispatch_task,True,False,7,none,True
661,42,repair_ring,Pax,task:repair_ring:Pax:42:5,hazard_patrol,5,1.0,9,True,dispatch_task,True,True,7,none,True
662,42,riverbend,Ari,task:riverbend:Ari:42:6,repair_project,1,0.65,5,True,dispatch_task,True,True,3,none,True
663,42,roofward,Sera,task:roofward:Sera:42:7,care_check,3,0.8321,7,True,dispatch_task,True,True,5,none,True
664,42,archive,Nia,task:archive:Nia:42:8,hazard_patrol,3,1.0,9,True,dispatch_task,True,True,7,none,True
665,42,signal,Ren,task:signal:Ren:42:9,resource_fetch,4,1.0,9,True,dispatch_task,True,True,7,none,True
666,42,orchard,Ivo,task:orchard:Ivo:42:10,repair_project,5,0.92,8,True,dispatch_task,True,False,7,none,True
667,42,repair_ring,Pax,task:repair_ring:Pax:42:11,care_check,1,1.0,9,True,dispatch_task,True,True,8,none,True
668,42,riverbend,Ari,task:riverbend:Ari:42:12,resource_fetch,2,0.74,6,True,dispatch_task,True,True,4,none,True
669,42,roofward,Sera,task:roofward:Sera:42:13,repair_project,4,0.74,6,True,dispatch_task,True,True,4,none,True
670,42,archive,Nia,task:archive:Nia:42:14,care_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
671,42,signal,Ren,task:signal:Ren:42:15,hazard_patrol,5,1.0,10,True,dispatch_task,True,True,8,none,True
672,43,orchard,Mara,task:orchard:Mara:43:0,relationship_check,2,1.0,9,True,dispatch_task,True,False,8,none,True
673,43,repair_ring,Juno,task:repair_ring:Juno:43:1,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
674,43,riverbend,Lio,task:riverbend:Lio:43:2,rest_window,3,0.9221,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
675,43,roofward,Fay,task:roofward:Fay:43:3,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
676,43,archive,Toma,task:archive:Toma:43:4,craft_project,1,0.8321,7,True,dispatch_task,True,True,5,none,True
677,43,signal,Milo,task:signal:Milo:43:5,dialect_teach,2,0.92,8,True,dispatch_task,True,True,6,none,True
678,43,orchard,Mara,task:orchard:Mara:43:6,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
679,43,repair_ring,Juno,task:repair_ring:Juno:43:7,relationship_check,4,1.0,10,True,dispatch_task,True,True,8,none,True
680,43,riverbend,Lio,task:riverbend:Lio:43:8,dialect_teach,4,0.9221,8,True,dispatch_task,True,True,6,none,True
681,43,roofward,Fay,task:roofward:Fay:43:9,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
682,43,archive,Toma,task:archive:Toma:43:10,relationship_check,2,0.9319,8,True,dispatch_task,True,True,6,none,True
683,43,signal,Milo,task:signal:Milo:43:11,craft_project,3,0.83,7,True,dispatch_task,True,True,5,none,True
684,43,orchard,Mara,task:orchard:Mara:43:12,dialect_teach,4,1.0,9,True,dispatch_task,True,False,8,none,True
685,43,repair_ring,Juno,task:repair_ring:Juno:43:13,rest_window,5,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
686,43,riverbend,Lio,task:riverbend:Lio:43:14,craft_project,5,0.83,7,True,dispatch_task,True,True,5,none,True
687,43,roofward,Fay,task:roofward:Fay:43:15,dialect_teach,1,1.0,9,True,dispatch_task,True,True,7,none,True
688,44,archive,Nia,task:archive:Nia:44:0,resource_fetch,2,0.92,8,True,dispatch_task,True,True,6,none,True
689,44,signal,Ren,task:signal:Ren:44:1,repair_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
690,44,orchard,Ivo,task:orchard:Ivo:44:2,care_check,4,1.0,10,True,dispatch_task,True,False,9,none,True
691,44,repair_ring,Pax,task:repair_ring:Pax:44:3,hazard_patrol,5,0.92,8,True,dispatch_task,True,True,6,none,True
692,44,riverbend,Ari,task:riverbend:Ari:44:4,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
693,44,roofward,Sera,task:roofward:Sera:44:5,care_check,3,0.83,7,True,dispatch_task,True,True,5,none,True
694,44,archive,Nia,task:archive:Nia:44:6,hazard_patrol,3,0.83,7,True,dispatch_task,True,True,5,none,True
695,44,signal,Ren,task:signal:Ren:44:7,resource_fetch,4,1.0,9,True,dispatch_task,True,True,7,none,True
696,44,orchard,Ivo,task:orchard:Ivo:44:8,repair_project,5,1.0,10,True,dispatch_task,True,False,10,none,True
697,44,repair_ring,Pax,task:repair_ring:Pax:44:9,care_check,1,0.83,7,True,dispatch_task,True,True,5,none,True
698,44,riverbend,Ari,task:riverbend:Ari:44:10,resource_fetch,2,0.74,6,True,dispatch_task,True,True,4,none,True
699,44,roofward,Sera,task:roofward:Sera:44:11,repair_project,4,0.92,8,True,dispatch_task,True,True,6,none,True
700,44,archive,Nia,task:archive:Nia:44:12,care_check,4,0.74,6,True,dispatch_task,True,True,4,none,True
701,44,signal,Ren,task:signal:Ren:44:13,hazard_patrol,5,1.0,9,True,dispatch_task,True,True,7,none,True
702,44,orchard,Ivo,task:orchard:Ivo:44:14,resource_fetch,1,1.0,10,True,dispatch_task,True,False,9,none,True
703,44,repair_ring,Pax,task:repair_ring:Pax:44:15,repair_project,2,0.74,6,True,dispatch_task,True,True,4,none,True
704,45,riverbend,Lio,task:riverbend:Lio:45:0,rest_window,3,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
705,45,roofward,Fay,task:roofward:Fay:45:1,relationship_check,4,0.92,8,True,dispatch_task,True,True,6,none,True
706,45,archive,Toma,task:archive:Toma:45:2,craft_project,1,0.9319,8,True,dispatch_task,True,True,6,none,True
707,45,signal,Milo,task:signal:Milo:45:3,dialect_teach,2,0.92,8,True,dispatch_task,True,True,6,none,True
708,45,orchard,Mara,task:orchard:Mara:45:4,rest_window,3,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
709,45,repair_ring,Juno,task:repair_ring:Juno:45:5,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
710,45,riverbend,Lio,task:riverbend:Lio:45:6,dialect_teach,4,1.0,10,True,dispatch_task,True,True,8,none,True
711,45,roofward,Fay,task:roofward:Fay:45:7,rest_window,5,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
712,45,archive,Toma,task:archive:Toma:45:8,relationship_check,2,0.9319,8,True,dispatch_task,True,True,6,none,True
713,45,signal,Milo,task:signal:Milo:45:9,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
714,45,orchard,Mara,task:orchard:Mara:45:10,dialect_teach,4,0.92,8,True,dispatch_task,True,False,7,none,True
715,45,repair_ring,Juno,task:repair_ring:Juno:45:11,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
716,45,riverbend,Lio,task:riverbend:Lio:45:12,craft_project,5,1.0,10,True,dispatch_task,True,True,8,none,True
717,45,roofward,Fay,task:roofward:Fay:45:13,dialect_teach,1,0.92,8,True,dispatch_task,True,True,6,none,True
718,45,archive,Toma,task:archive:Toma:45:14,rest_window,3,0.9235,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
719,45,signal,Milo,task:signal:Milo:45:15,relationship_check,4,1.0,10,True,dispatch_task,True,True,8,none,True
720,46,orchard,Ivo,task:orchard:Ivo:46:0,care_check,4,1.0,9,True,dispatch_task,True,False,8,none,True
721,46,repair_ring,Pax,task:repair_ring:Pax:46:1,hazard_patrol,5,0.83,7,True,dispatch_task,True,True,5,none,True
722,46,riverbend,Ari,task:riverbend:Ari:46:2,repair_project,1,0.65,5,True,dispatch_task,True,True,3,none,True
723,46,roofward,Sera,task:roofward:Sera:46:3,care_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
724,46,archive,Nia,task:archive:Nia:46:4,hazard_patrol,3,0.83,7,True,dispatch_task,True,True,5,none,True
725,46,signal,Ren,task:signal:Ren:46:5,resource_fetch,4,0.92,8,True,dispatch_task,True,True,7,none,True
726,46,orchard,Ivo,task:orchard:Ivo:46:6,repair_project,5,1.0,9,True,dispatch_task,True,False,8,none,True
727,46,repair_ring,Pax,task:repair_ring:Pax:46:7,care_check,1,0.92,8,True,dispatch_task,True,True,6,none,True
728,46,riverbend,Ari,task:riverbend:Ari:46:8,resource_fetch,2,0.56,4,True,dispatch_task,True,True,2,none,True
729,46,roofward,Sera,task:roofward:Sera:46:9,repair_project,4,0.92,8,True,dispatch_task,True,True,6,none,True
730,46,archive,Nia,task:archive:Nia:46:10,care_check,4,0.92,8,True,dispatch_task,True,True,6,none,True
731,46,signal,Ren,task:signal:Ren:46:11,hazard_patrol,5,0.92,8,True,dispatch_task,True,True,6,none,True
732,46,orchard,Ivo,task:orchard:Ivo:46:12,resource_fetch,1,1.0,9,True,dispatch_task,True,False,8,none,True
733,46,repair_ring,Pax,task:repair_ring:Pax:46:13,repair_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
734,46,riverbend,Ari,task:riverbend:Ari:46:14,hazard_patrol,3,0.4721,3,True,dispatch_task,True,True,1,none,True
735,46,roofward,Sera,task:roofward:Sera:46:15,resource_fetch,5,0.92,8,True,dispatch_task,True,True,6,none,True
736,47,archive,Toma,task:archive:Toma:47:0,craft_project,1,0.9235,8,True,dispatch_task,True,True,6,none,True
737,47,signal,Milo,task:signal:Milo:47:1,dialect_teach,2,1.0,9,True,dispatch_task,True,True,7,none,True
738,47,orchard,Mara,task:orchard:Mara:47:2,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
739,47,repair_ring,Juno,task:repair_ring:Juno:47:3,relationship_check,4,0.92,8,True,dispatch_task,True,True,6,none,True
740,47,riverbend,Lio,task:riverbend:Lio:47:4,dialect_teach,4,1.0,9,True,dispatch_task,True,True,7,none,True
741,47,roofward,Fay,task:roofward:Fay:47:5,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
742,47,archive,Toma,task:archive:Toma:47:6,relationship_check,2,0.8328,7,True,dispatch_task,True,True,5,none,True
743,47,signal,Milo,task:signal:Milo:47:7,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
744,47,orchard,Mara,task:orchard:Mara:47:8,dialect_teach,4,1.0,10,True,dispatch_task,True,False,9,none,True
745,47,repair_ring,Juno,task:repair_ring:Juno:47:9,rest_window,5,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
746,47,riverbend,Lio,task:riverbend:Lio:47:10,craft_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
747,47,roofward,Fay,task:roofward:Fay:47:11,dialect_teach,1,1.0,10,True,dispatch_task,True,True,8,none,True
748,47,archive,Toma,task:archive:Toma:47:12,rest_window,3,0.7428,6,True,rest_defer,False,False,6,rest chosen before queue dispatch,True
749,47,signal,Milo,task:signal:Milo:47:13,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
750,47,orchard,Mara,task:orchard:Mara:47:14,craft_project,5,1.0,10,True,dispatch_task,True,False,9,none,True
751,47,repair_ring,Juno,task:repair_ring:Juno:47:15,dialect_teach,1,0.92,8,True,dispatch_task,True,True,6,none,True
752,48,riverbend,Ari,task:riverbend:Ari:48:0,repair_project,1,0.5621,4,True,dispatch_task,True,True,2,none,True
753,48,roofward,Sera,task:roofward:Sera:48:1,care_check,3,0.83,7,True,dispatch_task,True,True,5,none,True
754,48,archive,Nia,task:archive:Nia:48:2,hazard_patrol,3,0.92,8,True,dispatch_task,True,True,7,none,True
755,48,signal,Ren,task:signal:Ren:48:3,resource_fetch,4,1.0,9,True,dispatch_task,True,True,7,none,True
756,48,orchard,Ivo,task:orchard:Ivo:48:4,repair_project,5,0.92,8,True,dispatch_task,True,False,7,none,True
757,48,repair_ring,Pax,task:repair_ring:Pax:48:5,care_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
758,48,riverbend,Ari,task:riverbend:Ari:48:6,resource_fetch,2,0.6619,5,True,dispatch_task,True,True,3,none,True
759,48,roofward,Sera,task:roofward:Sera:48:7,repair_project,4,0.74,6,True,dispatch_task,True,True,4,none,True
760,48,archive,Nia,task:archive:Nia:48:8,care_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
761,48,signal,Ren,task:signal:Ren:48:9,hazard_patrol,5,1.0,10,True,dispatch_task,True,True,8,none,True
762,48,orchard,Ivo,task:orchard:Ivo:48:10,resource_fetch,1,0.92,8,True,dispatch_task,True,False,7,none,True
763,48,repair_ring,Pax,task:repair_ring:Pax:48:11,repair_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
764,48,riverbend,Ari,task:riverbend:Ari:48:12,hazard_patrol,3,0.7519,6,True,dispatch_task,True,True,4,none,True
765,48,roofward,Sera,task:roofward:Sera:48:13,resource_fetch,5,0.65,5,True,dispatch_task,True,True,3,none,True
766,48,archive,Nia,task:archive:Nia:48:14,repair_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
767,48,signal,Ren,task:signal:Ren:48:15,care_check,1,1.0,10,True,dispatch_task,True,True,8,none,True
768,49,orchard,Mara,task:orchard:Mara:49:0,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
769,49,repair_ring,Juno,task:repair_ring:Juno:49:1,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
770,49,riverbend,Lio,task:riverbend:Lio:49:2,dialect_teach,4,0.92,8,True,dispatch_task,True,True,6,none,True
771,49,roofward,Fay,task:roofward:Fay:49:3,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
772,49,archive,Toma,task:archive:Toma:49:4,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
773,49,signal,Milo,task:signal:Milo:49:5,craft_project,3,0.92,8,True,dispatch_task,True,True,6,none,True
774,49,orchard,Mara,task:orchard:Mara:49:6,dialect_teach,4,1.0,9,True,dispatch_task,True,False,8,none,True
775,49,repair_ring,Juno,task:repair_ring:Juno:49:7,rest_window,5,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
776,49,riverbend,Lio,task:riverbend:Lio:49:8,craft_project,5,0.83,7,True,dispatch_task,True,True,5,none,True
777,49,roofward,Fay,task:roofward:Fay:49:9,dialect_teach,1,1.0,9,True,dispatch_task,True,True,7,none,True
778,49,archive,Toma,task:archive:Toma:49:10,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
779,49,signal,Milo,task:signal:Milo:49:11,relationship_check,4,0.83,7,True,dispatch_task,True,True,5,none,True
780,49,orchard,Mara,task:orchard:Mara:49:12,craft_project,5,1.0,9,True,dispatch_task,True,False,8,none,True
781,49,repair_ring,Juno,task:repair_ring:Juno:49:13,dialect_teach,1,1.0,10,True,dispatch_task,True,True,8,none,True
782,49,riverbend,Lio,task:riverbend:Lio:49:14,relationship_check,1,0.74,6,True,dispatch_task,True,True,4,none,True
783,49,roofward,Fay,task:roofward:Fay:49:15,craft_project,2,1.0,9,True,dispatch_task,True,True,8,none,True
784,50,signal,Milo,task:signal:Milo:50:0,rest_window,4,0.74,6,True,rest_defer,False,False,6,rest chosen before queue dispatch,True
785,50,orchard,Mara,task:orchard:Mara:50:1,relationship_check,5,1.0,9,True,dispatch_task,True,True,7,none,True
786,50,repair_ring,Juno,task:repair_ring:Juno:50:2,craft_project,1,1.0,10,True,dispatch_task,True,False,9,none,True
787,50,riverbend,Lio,task:riverbend:Lio:50:3,rest_window,1,0.65,5,True,rest_defer,False,False,5,rest chosen before queue dispatch,True
788,50,roofward,Fay,task:roofward:Fay:50:4,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
789,50,archive,Toma,task:archive:Toma:50:5,craft_project,4,1.0,10,True,dispatch_task,True,True,8,none,True
790,50,signal,Milo,task:signal:Milo:50:6,dialect_teach,5,0.83,7,True,dispatch_task,True,True,5,none,True
791,50,orchard,Mara,task:orchard:Mara:50:7,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
792,50,repair_ring,Juno,task:repair_ring:Juno:50:8,relationship_check,2,1.0,10,True,dispatch_task,True,False,9,none,True
793,50,riverbend,Lio,task:riverbend:Lio:50:9,dialect_teach,2,0.74,6,True,dispatch_task,True,True,4,none,True
794,50,roofward,Fay,task:roofward:Fay:50:10,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
795,50,archive,Toma,task:archive:Toma:50:11,relationship_check,5,1.0,10,True,dispatch_task,True,True,8,none,True
796,50,signal,Milo,task:signal:Milo:50:12,craft_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
